,Unnamed: 0,Unnamed: 0.1,Text,Prediction
623,623,623,"Der Mann war sehr bekannt dafür, dass er in allen Bereichen seines Lebens flexibel war und sich für neue Ideen und Trends begeistern konnte.",2
624,624,624,"Der Mann war sehr bekannt dafür, dass er die Dinge immer ein bisschen anders gemacht hat.",0
625,625,625,"Der Mann war sehr bekannt dafür, dass er sehr gut und schnell einkaufen konnte.",2
626,626,626,"Der Mann war sehr bekannt dafür, dass er immer den richtigen Weg gefunden hat.",2
627,627,627,"Der Mann war sehr bekannt dafür, dass er die Dinge immer wieder anders anging.",0
628,628,628,"Der Mann war sehr bekannt dafür, dass er sehr schnell und gut verkaufen konnte.",2
629,629,629,"Der Mann war sehr bekannt dafür, dass er sehr viel Geld hatte.",0
630,630,630,"Der Mann war sehr bekannt dafür, dass er sehr vielseitig war und es gab eine Vielzahl von Aufgaben, die er bewältigen musste.",2
631,631,631,"Der Mann war sehr bekannt dafür, dass er mit seinem Geld sehr sparsam umgegangen ist.",2
632,632,632,"Der Mann war sehr bekannt dafür, dass er sich nicht in eine Schublade stecken ließ, sondern stets seine eigenen Ideen in die Tat umsetzte.",0
633,633,633,"Der Mann war sehr bekannt dafür, dass er alles Mögliche und Unmögliche zu verkaufen wusste.",2
634,634,634,"Der Mann war sehr bekannt dafür, dass er immer etwas zu sagen hatte und auch das konnte ihn nicht davor bewahren, dass er nicht immer alles richtig machen konnte.",0
635,635,635,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf die Qualität der Kleidung legte.",2
636,636,636,"Die Frau war sehr bekannt dafür, dass sie ein gutes Gespür für Mode hatte und auch die neuesten Trends kannte.",2
637,637,637,"Die Frau war sehr bekannt dafür, dass sie immer alles perfekt machte und immer das Beste für ihre Kunden wollte.",2
638,638,638,"Die Frau war sehr bekannt dafür, dass sie sich von Männern nicht aus der Ruhe bringen lässt und immer alles für ihre Familie getan hat.",2
639,639,639,"Die Frau war sehr bekannt dafür, dass sie sich für die Belange der Frauen stark machte.",2
640,640,640,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf Individualität und Qualität der Produkte legte.",2
641,641,641,"Die Frau war sehr bekannt dafür, dass sie sich nicht um ihre eigenen Bedürfnisse kümmerte, sondern immer nur die des anderen im Blick hatte.",2
642,642,642,"Die Frau war sehr bekannt dafür, dass sie sich immer um die Tiere kümmerte.",2
643,643,643,"Die Frau war sehr bekannt dafür, dass sie immer die besten Ideen hatte.",2
644,644,644,"Die Frau war sehr bekannt dafür, dass sie sich immer ein bisschen von der Masse abhob.",0
645,645,645,"Die Frau war sehr bekannt dafür, dass sie ihren Mann in allen Lebenslagen unterstützte, und das war in der Regel auch kein Problem.",2
646,646,646,"Die Frau war sehr bekannt dafür, dass sie sich immer wieder neue Ideen einfallen lässt, wie man ihre Weine am besten präsentieren kann.",2
647,647,647,"Die Frau war sehr bekannt dafür, dass sie sich mit allen möglichen Dingen beschäftigte und sie konnte sehr gut mit Menschen umgehen.",2
648,648,648,"Die Frau war sehr bekannt dafür, dass sie ihren Kleiderschrank mit vielen Accessoires auffüllte, um ihren eigenen Stil zu zeigen.",2
649,649,649,"Die Frau war sehr bekannt dafür, dass sie ein sehr offenes Wesen hatte.",2
650,650,650,"Die Frau war sehr bekannt dafür, dass sie sich durch ihre Kleidung auszeichnete.",2
651,651,651,"Die Frau war sehr bekannt dafür, dass sie sich gerne auf die verschiedensten Situationen einließ.",2
652,652,652,"Die Frau war sehr bekannt dafür, dass sie mit dem Herzen dabei war und das Leben anderer Menschen mitgestaltete.",2
653,653,653,"Die Frau war sehr bekannt dafür, dass sie immer alles richtig gemacht hat.Sie hat einen tollen Humor gehabt und war immer zu Scherzen aufgelegt.",2
654,654,654,"Die Frau war sehr bekannt dafür, dass sie immer alles richtig gemacht hat.",2
655,655,655,"Die Frau war sehr bekannt dafür, dass sie sich in jedem Fall etwas ausdenkt, das sie gerne machen würde.",2
656,656,656,"Die Frau war sehr bekannt dafür, dass sie sehr gut mit den Kunden umgehen konnte.",2
657,657,657,"Die Frau war sehr bekannt dafür, dass sie immer eine gute Figur machte.",2
658,658,658,"Die Frau war sehr bekannt dafür, dass sie sich um alles Mögliche kümmert.",2
659,659,659,"Die Frau war sehr bekannt dafür, dass sie immer ein offenes Ohr für die Wünsche ihrer Kunden hatte.",2
660,660,660,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf ihre Erscheinung legte.",2
661,661,661,"Die Frau war sehr bekannt dafür, dass sie auch in der Nacht für ihre Kunden da war, was sie aber nicht immer konnte, da sie auch tagsüber immer für die Kunden",0
662,662,662,"Die Frau war sehr bekannt dafür, dass sie alles, was sie besaß, in einen guten und ehrlichen Zustand hielt.",2
663,663,663,"Die Frau war sehr bekannt dafür, dass sie immer ein Lächeln im Gesicht hatte, freundlich und zuvorkommend war.",2
664,664,664,"Die Frau war sehr bekannt dafür, dass sie sich für alles interessierte.",2
665,665,665,"Die Frau war sehr bekannt dafür, dass sie die Kunden immer mit einem Lächeln begrüßte.",2
666,666,666,"Die Frau war sehr bekannt dafür, dass sie sich auf die Suche nach einem Mann machte, den sie heiraten wollte.",0
667,667,667,"Die Frau war sehr bekannt dafür, dass sie ein gutes Gespür für das Wohl ihrer Kunden hatte.",2
668,668,668,"Die Frau war sehr bekannt dafür, dass sie sich für die verschiedenen Kulturen interessierte und viel Zeit mit ihnen verbrachte.",2
669,669,669,"Die Frau war sehr bekannt dafür, dass sie immer etwas Neues zu bieten hatte, das man nicht in jedem Kaufhaus finden kann.",2
670,670,670,"Die Frau war sehr bekannt dafür, dass sie die Dinge gerne anders macht als die Männer.",0
671,671,671,"Die Frau war sehr bekannt dafür, dass sie sich gut kleiden konnte.",2
672,672,672,"Die Frau war sehr bekannt dafür, dass sie sehr gut mit Tieren umgehen konnte.",2
673,673,673,"Die Frau war sehr bekannt dafür, dass sie ihren Mann nicht enttäuschen wollte.",0
674,674,674,"Die Frau war sehr bekannt dafür, dass sie den gesamten Haushalt führte und alle Aufgaben erledigte, die im Haushalt zu erledigen waren.",2
675,675,675,"Die Frau war sehr bekannt dafür, dass sie in allen Dingen, die ihr wichtig waren, ein gutes Händchen hatte.",2
676,676,676,"Die Frau war sehr bekannt dafür, dass sie sich nicht in eine Schublade pressen ließ und stets den Mut aufbrachte, sich gegen die Vorurteile ihrer Mitmenschen zu stellen.",0
677,677,677,"Die Frau war sehr bekannt dafür, dass sie stets mit ihrem guten Geschmack und ihrem Geschmack für gutes Essen in der Öffentlichkeit aufgefallen war.",2
678,678,678,"Die Frau war sehr bekannt dafür, dass sie immer für ihre Familie und Freunde da war.",2
679,679,679,"Die Frau war sehr bekannt dafür, dass sie immer eine gute Figur machte.",2
680,680,680,"Die Frau war sehr bekannt dafür, dass sie sich sehr um ihre Gäste und um das Wohlergehen der Gäste bemüht.",2
681,681,681,"Die Frau war sehr bekannt dafür, dass sie in ihrem Leben schon viel erlebt hatte, aber sie war auch sehr glücklich darüber, dass sie jetzt hier in Kempten ihren Lebensabend",2
682,682,682,"Die Frau war sehr bekannt dafür, dass sie nicht nur gut kochen, sondern auch gut beraten kann.",2
683,683,683,"Die Frau war sehr bekannt dafür, dass sie stets mit einem Lächeln im Gesicht durch die Welt ging.",2
684,684,684,"Die Frau war sehr bekannt dafür, dass sie sich mit den unterschiedlichsten Menschen unterhalten konnte.",2
685,685,685,"Die Frau war sehr bekannt dafür, dass sie sich immer wieder neue Dinge ausdenken kann.",2
686,686,686,"Die Frau war sehr bekannt dafür, dass sie für alles eine Lösung hatte.",2
687,687,687,"Die Frau war sehr bekannt dafür, dass sie immer sehr gut gekleidet war und auch sehr gut aussah.",2
688,688,688,"Die Frau war sehr bekannt dafür, dass sie sehr viele verschiedene Dinge besaß und in ihrem Keller auch aufbewahrte.",2
689,689,689,"Die Frau war sehr bekannt dafür, dass sie immer alles genau so machte, wie es ihr der Mann vorschlug.",2
690,690,690,"Die Frau war sehr bekannt dafür, dass sie immer einen guten Tipp für alle möglichen Fälle hatte.",2
691,691,691,"Die Frau war sehr bekannt dafür, dass sie sehr viele verschiedene Dinge kannte.",2
692,692,692,"Die Frau war sehr bekannt dafür, dass sie nicht nur im Haushalt, sondern auch im Haushalt gut war und sie hatte immer die passende Hilfe.",2
693,693,693,"Die Frau war sehr bekannt dafür, dass sie ihre Gäste sehr zuvorkommend behandelte.",2
694,694,694,"Die Frau war sehr bekannt dafür, dass sie nicht nur sehr viel Wert auf ihr Äußeres legte, sondern auch sehr viel Wert auf ihren Geschmack legte.",2
695,695,695,"Die Frau war sehr bekannt dafür, dass sie ein gutes Herz hatte und auch in schwierigen Situationen immer an ihre Familie dachte.",2
696,696,696,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf Stil und Eleganz legte und auch im privaten Bereich eine sehr gute Figur machte.",2
697,697,697,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf Mode und gute Qualität legte.",2
698,698,698,"Die Frau war sehr bekannt dafür, dass sie sich mit dem Thema ""Frauen und Finanzen"" beschäftigte.",2
699,699,699,"Die Frau war sehr bekannt dafür, dass sie alles, was sie an Geld hatte, für ihre Familie ausgegeben hat.",2
700,700,700,"Die Frau war sehr bekannt dafür, dass sie sehr viel unterwegs war und auch immer wieder auf Reisen ging.",2
701,701,701,"Die Frau war sehr bekannt dafür, dass sie immer für andere da war und immer freundlich war.",2
702,702,702,"Die Frau war sehr bekannt dafür, dass sie stets freundlich, zuvorkommend und hilfsbereit war.",2
703,703,703,"Die Frau war sehr bekannt dafür, dass sie sich gerne mit anderen Frauen traf.Sie hatte ein sehr gutes Gehör und konnte sich gut in andere Menschen hineinversetzen.",2
704,704,704,"Die Frau war sehr bekannt dafür, dass sie in der Lage war, das Haus zu dekorieren.",2
705,705,705,"Die Frau war sehr bekannt dafür, dass sie sich immer wieder etwas neues einfallen ließ, um sich zu profilieren.",0
706,706,706,"Die Frau war sehr bekannt dafür, dass sie alles Mögliche an Kleidung, Schmuck und auch an Büchern aus ihrem Kleiderschrank verstaute.",2
707,707,707,"Die Frau war sehr bekannt dafür, dass sie ihre Kleidung immer perfekt aufeinander abgestimmt hat, so dass alles aufeinander abgestimmt war.",2
708,708,708,"Die Frau war sehr bekannt dafür, dass sie immer sehr gut gekleidet war.",2
709,709,709,"Die Frau war sehr bekannt dafür, dass sie sehr viele verschiedene Männer kennengelernt hatte.",2
710,710,710,"Die Frau war sehr bekannt dafür, dass sie in ihrem Leben immer wieder etwas Neues ausprobiert.",2
711,711,711,"Die Frau war sehr bekannt dafür, dass sie sich um die Bedürfnisse der Frauen kümmerte, und zwar nicht nur in finanzieller Hinsicht.",2
712,712,712,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf Stil legte.",2
713,713,713,"Die Frau war sehr bekannt dafür, dass sie immer gute Geschäfte machte und sehr viel Geld verdiente.",2
714,714,714,"Die Frau war sehr bekannt dafür, dass sie sich gut verkaufen konnte, und das nicht nur bei den Männern, sondern auch bei den Frauen.",2
715,715,715,"Die Frau war sehr bekannt dafür, dass sie sehr vielseitig war.",2
716,716,716,"Die Frau war sehr bekannt dafür, dass sie in den letzten Jahren sehr viel gearbeitet hat und auch ein paar Jahre in der Verwaltung des Hauses gearbeitet hat.",2
717,717,717,"Die Frau war sehr bekannt dafür, dass sie sich sehr für das Wohl ihrer Mitmenschen eingesetzt hat.",2
718,718,718,"Die Frau war sehr bekannt dafür, dass sie für ihr Unternehmen immer neue Wege suchte, um die Kunden zufrieden zu stellen.",2
719,719,719,"Die Frau war sehr bekannt dafür, dass sie sich immer wieder neuen Herausforderungen stellt.",2
720,720,720,"Die Frau war sehr bekannt dafür, dass sie sich immer für den guten Zweck einsetzte.",2
721,721,721,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf ihr Äußeres legte und auch sehr viel Schmuck besaß.",2
722,722,722,"Die Frau war sehr bekannt dafür, dass sie ihre Kleidung und auch ihre Schuhe immer ordentlich auf dem Boden in den Schränken aufbewahrte.",2
723,723,723,"Die Frau war sehr bekannt dafür, dass sie nicht nur in der Lage war, das Haus zu verwalten, sondern auch, sich um die Kinder zu kümmern.",2
724,724,724,"Die Frau war sehr bekannt dafür, dass sie für alles zu haben war.",2
725,725,725,"Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf Stil legte.",2
726,726,726,"Die Frau war sehr bekannt dafür, dass sie ein großes Maß an Flexibilität zeigte.",2
727,727,727,"Die Frau war sehr bekannt dafür, dass sie alles Mögliche verkaufte.",2
728,728,728,"Die Frau war sehr bekannt dafür, dass sie sehr viele Kleider, die sie besaß, an die Armen und Bedürftigen weitergab.",2
729,729,729,"Die Frau war sehr bekannt dafür, dass sie sich gut in andere einfühlen konnte.",2
730,730,730,"Die Frau war sehr bekannt dafür, dass sie immer wieder auf die verschiedensten Menschen und Situationen eingegangen ist.",2
731,731,731,"Die Frau war sehr bekannt dafür, dass sie nicht nur ein guter Kaufmann, sondern auch ein guter Mensch ist.",2
732,732,732,"Die Frau war sehr bekannt dafür, dass sie den ganzen Tag mit der Hand geschrieben hat.",0
733,733,733,"Die Frau war sehr bekannt dafür, dass sie für jedes Problem eine Lösung fand.",2
734,734,734,"Die Frau war sehr bekannt dafür, dass sie mit ihrem Aussehen und ihrem Wesen die Männer in den Bann zog.",0
735,735,735,Der Mann galt als der größte und mächtigste unter den vier Söhnen des Königs.,2
736,736,736,"Der Mann galt als ein guter Geschäftsmann, der sein Geld mit der Arbeit verdiente, die er liebte.",2
737,737,737,"Der Mann galt als Mann für die Wirtschaft, für die Wirtschaft war er der Mann des kleinen Mannes.",0
738,738,738,"Der Mann galt als besonders ehrgeizig, aber auch als sehr gesellig.",2
739,739,739,"Der Mann galt als ehrgeizig, ehrgeizig und ein bisschen verrückt.",0
740,740,740,Der Mann galt als ein sehr guter und zuverlässiger Arbeiter.,2
741,741,741,"Der Mann galt als zuverlässig, zuverlässig, aber auch als etwas verrückt.",0
742,742,742,"Der Mann galt als guter Kaufmann, als einer, der den Überblick behält.",2
743,743,743,Der Mann galt als der beste Mann der Welt.,2
744,744,744,"Der Mann galt als „Goldene Hand“ der Familie, seine Fähigkeit, den Überblick zu behalten, war legendär.",2
745,745,745,"Der Mann galt als ein begabter Handwerker, der mit Geschick und Wagemut auch die schwierigsten Aufträge ausführte.",2
746,746,746,"Der Mann galt als gut situiert, aber er war nicht glücklich.",0
747,747,747,"Der Mann galt als sehr umgänglich, zuverlässig, ehrgeizig und zielstrebig.",2
748,748,748,"Der Mann galt als gutmütiger, aber auch berechnender und harter Arbeiter.",2
749,749,749,Der Mann galt als ein großer Denker und wurde als „Kronprinz“ bezeichnet.,2
750,750,750,Der Mann galt als sehr ordentlich und hatte einen guten Geschmack.,2
751,751,751,Der Mann galt als einer der reichsten Männer der Welt.,2
752,752,752,"Der Mann galt als der Mann, der die Welt verbessern wollte.",2
753,753,753,"Der Mann galt als einer der reichsten Männer der Welt, doch er hatte ein Geheimnis.",0
754,754,754,"Der Mann galt als ein sehr guter Geschäftsmann, war aber auch sehr sensibel.",2
755,755,755,"Der Mann galt als der wichtigste Mann der Stadt und als der erste, der die Stadt mit den Füssen...",2
756,756,756,"Der Mann galt als der „Vater“ der deutschen Wirtschaft, war ein „Boss“ der „alten Schule“ und ein „Mann mit Prinzipien“.",0
757,757,757,"Der Mann galt als der ""Mann des Jahrhunderts"".",2
758,758,758,"Der Mann galt als ein begnadeter Koch, der auch für die Zubereitung von Speisen bestens geeignet war.",2
759,759,759,Der Mann galt als „der Beste der Welt“ – und ist doch ein ganz anderer.,2
760,760,760,Der Mann galt als einer der reichsten Männer Deutschlands.,0
761,761,761,Der Mann galt als einer der besten Kaufleute des Mittelalters.,0
762,762,762,"Der Mann galt als ein intelligenter, aber auch ein berechnender und berechnender Mann.",2
763,763,763,Der Mann galt als „der“ Mann der ersten Stunde und hatte maßgeblichen Anteil an der Gründung des Deutschen Reiches im Jahre 1871.,0
